Vehicle_ID,Mileage_km,Engine_Hours,Fuel_Efficiency_km_l,Tire_Wear,Brake_Health,Oil_Quality,Traffic_Density,Cluster
Vehicle_716,81219,4015,14.730244300360468,0.3037238516318258,0.4692822781202413,0.6600026045745995,0.7329326220175225,0
Vehicle_717,62629,1100,18.48873377433804,0.9210694862995814,0.3467600719200686,0.2889578191407171,0.2341686861966424,1
Vehicle_718,67040,3751,14.352579668710058,0.3209354383194404,0.8624043522930891,0.1407433633911532,0.3712669241150709,0
Vehicle_719,29016,2830,6.969319580072364,0.2522528338551704,0.8542676926575307,0.1566341811905187,0.147301345711893,9
Vehicle_720,24960,1638,9.645375666577838,0.5342204099312473,0.0223017048986435,0.6393908859030016,0.5057654423348055,6
Vehicle_721,34591,3928,8.026924223786853,0.8238017499205379,0.609505122449431,0.872873285767126,0.4557274006802463,9
Vehicle_722,104333,2418,18.63239746575293,0.103146760878361,0.3678322243209564,0.4094962783455518,0.9971628142794569,0
Vehicle_723,115821,486,16.40600100931224,0.943020709645736,0.4156610015004491,0.1695201603294623,0.6112086528155425,7
Vehicle_724,199713,2878,15.145975533650091,0.795072881181164,0.832040739218776,0.7566024982938546,0.7864448231944233,8
Vehicle_725,37395,1606,9.514494794474324,0.1812502555515519,0.3098397715276783,0.8324894744194485,0.3340146707576542,6
Vehicle_726,130695,3908,7.760671580753202,0.7120079611981627,0.94304881063762,0.8805824431209666,0.8315453313427965,8
Vehicle_727,154772,1354,16.346766319833677,0.3849587226375571,0.1796338263721407,0.6068314289137332,0.6150849664876834,7
Vehicle_728,35620,2434,12.112369188186197,0.4022946780763187,0.6627224233681778,0.8607285593880847,0.6969923315984384,6
Vehicle_729,129148,232,8.386843282259438,0.7832900924388664,0.6721050670137647,0.0154149584484076,0.2944307779494544,1
Vehicle_730,21559,1639,14.249329672479126,0.9627848079807322,0.2521951614279182,0.1072358017695235,0.5486383916955772,1
Vehicle_731,94396,1637,5.60500778207678,0.1266558728471939,0.324750608967202,0.0925760670520987,0.6340369734136087,5
Vehicle_732,193714,709,9.892553811923802,0.4206302368788194,0.8347984925799404,0.712604684254733,0.589094675816581,8
Vehicle_733,22732,209,12.02835491886702,0.4809416080843035,0.7618052549549524,0.069581783543579,0.9151937114245664,4
Vehicle_734,92362,4003,7.219375011641087,0.3763118169549976,0.3290958803147595,0.496364372466307,0.8982726644925535,4
Vehicle_735,162426,1061,19.769817163862594,0.363189123716225,0.5339565469349339,0.4727068986362891,0.9709840578768706,7
Vehicle_736,14843,102,8.136460468844213,0.0522686675615965,0.0616802962530954,0.3107035235582409,0.6674280060069894,6
Vehicle_737,115065,2357,6.955296950648983,0.6855386205626233,0.2087458823986292,0.8704051699420998,0.9719141301256846,5
Vehicle_738,72726,1278,8.053023108303446,0.4362144171200454,0.4858205588603991,0.170433201879996,0.8324780000319089,4
Vehicle_739,18640,1085,16.535916997395866,0.1947938026439267,0.0859737352792116,0.3524627843992398,0.2708321403399593,6
Vehicle_740,53528,3752,11.38258488907764,0.8160335023020684,0.8433323548919375,0.7741715000229291,0.4274356695512971,3
Vehicle_741,39413,4095,13.48123909628807,0.8025607481516279,0.7180062101076479,0.0304223143932842,0.2383924421890098,3
Vehicle_742,53638,4995,5.315137354795411,0.4863916280888938,0.9436336706484948,0.6729504002463687,0.0041971608305652,9
Vehicle_743,184808,4499,5.516469628599719,0.2984506611477605,0.6934669059640272,0.8163977263615706,0.1880487531469086,9
Vehicle_744,111133,1314,11.687383247405243,0.6380927257964524,0.9404013722621856,0.9322678388381672,0.0040605862868756,9
Vehicle_745,107357,1934,17.249828648024355,0.288152135777403,0.554512555690965,0.8762966404914849,0.71983846135049,0
Vehicle_746,151159,1859,18.27858318061348,0.236007930323712,0.6002186110619694,0.3193841168336851,0.4255342977211995,2
Vehicle_747,173502,3217,6.300598513934603,0.7305146540263266,0.9769710546262608,0.5863641413229526,0.3125747270778582,9
Vehicle_748,156576,3847,13.07544653151534,0.0403252397209507,0.6421291468642604,0.0772934931504658,0.7617208910951879,0
Vehicle_749,139186,2391,18.698445294189057,0.0947684710345939,0.0307865688607466,0.2578700035480086,0.832486774619645,7
Vehicle_750,79859,3464,10.819591315968296,0.0067881740235897,0.7238027766305233,0.0942223787475073,0.97529953864988,4
Vehicle_751,100657,867,17.443487471425527,0.1529431864754261,0.9054686921374157,0.3151872901539638,0.6420135846752412,2
Vehicle_752,143047,2487,7.005434815991543,0.0689900087104594,0.7955802497943266,0.875187213458729,0.4615289585400517,9
Vehicle_753,12023,938,19.03091734501698,0.9958023677799186,0.5838332726254226,0.3471668396742926,0.3052643016074359,1
Vehicle_754,22447,717,16.27134976296954,0.2888099699540896,0.6713035130935163,0.5618981030014264,0.2223182092142263,6
Vehicle_755,126899,4778,19.12001589180353,0.1492680126692472,0.9901917892516716,0.4333808481149408,0.2129259504826012,0
Vehicle_756,24959,2674,15.149258503287598,0.2409962579959179,0.0906620885093383,0.4589165242987353,0.4091893747197987,6
Vehicle_757,67203,4282,10.451058979991403,0.9361255715401346,0.6672448286332395,0.9695720518365584,0.9917863552879298,4
Vehicle_758,120156,4573,19.07271758787084,0.5201602230243957,0.2833976945705938,0.2961544682638579,0.0008536974374032,3
Vehicle_759,161775,868,9.133501644637676,0.3648180963078569,0.6400903965861701,0.6273244695231713,0.1972058972310008,2
Vehicle_760,10337,2238,9.982587830925988,0.8733914579092193,0.6076235758839388,0.420062669579447,0.1883929824035738,1
Vehicle_761,47427,1156,15.512126270026103,0.3949902705490324,0.153456832108162,0.0611461810476862,0.7171194855322923,7
Vehicle_762,62529,2274,16.479744492880794,0.3350085699576958,0.2067466457402391,0.4893308316242359,0.3524847275980618,6
Vehicle_763,103023,247,18.941052257737308,0.2072825225497355,0.6216295780432135,0.8133433290451083,0.4572608045918206,6
Vehicle_764,85665,2721,8.072036135843142,0.3777968239094115,0.1282299473037741,0.0987529686816883,0.1486241304699049,1
Vehicle_765,106787,3542,16.969970528288357,0.316684356016926,0.2651808751303228,0.0695918473963089,0.4049970388769477,2
Vehicle_766,163993,2498,16.078190800954452,0.677303959298141,0.8352455477380024,0.1536315203932666,0.103199811905836,2
Vehicle_767,34307,520,5.956918343803968,0.2895827046707271,0.3270915060016386,0.7644001113893061,0.5330432878885831,6
Vehicle_768,159427,1998,10.808347118153105,0.5771997464225614,0.4880601562696629,0.723995384144738,0.0979383653828559,9
Vehicle_769,128016,3949,9.24148185590148,0.0658921650319727,0.9411403351458404,0.5650177689061106,0.7905083811731562,0
Vehicle_770,5835,2060,9.567356365310456,0.1912891566965143,0.2271490888369463,0.4682264040926324,0.5666017175404895,6
Vehicle_771,21159,3850,19.744203193320512,0.4074052716113487,0.3896260173580104,0.8883258147026221,0.7239678737735169,6
Vehicle_772,179677,4168,14.641661202198918,0.9369492539086954,0.6064577755435456,0.7666978238334825,0.4185163866526838,3
Vehicle_773,122790,3846,15.765142366902491,0.3772519857156954,0.7553389295039722,0.8119422513018052,0.3814912932422273,0
Vehicle_774,106616,4038,19.64926455972514,0.6640741211998341,0.9016533867127052,0.8132623013506542,0.0982088890488636,3
Vehicle_775,170160,284,10.65802673686458,0.2550872224213981,0.9154729875735153,0.642717154745558,0.5238556070428226,8
Vehicle_776,79752,978,17.027602526792087,0.1270335759732317,0.776640074372623,0.4580146243159458,0.514502164857092,2
Vehicle_777,56284,3657,11.51796444956743,0.0585366000800501,0.2283308365933104,0.8646777525856504,0.4681020444496053,6
Vehicle_778,58043,572,18.0430050772247,0.3054134985427513,0.0248093300425658,0.9260074176032508,0.7405183646824492,6
Vehicle_779,167619,3573,7.7098631196695475,0.1576610267969079,0.3837739303556238,0.023806043258343,0.8325044000323545,5
Vehicle_780,98007,4576,19.215292655964195,0.1740104480161242,0.1415488509878233,0.0515548732662513,0.7507896749485081,7
Vehicle_781,83844,4938,8.281575626163196,0.76075930838695,0.7103876474382981,0.9587432969084372,0.1438657428068438,9
Vehicle_782,28532,1679,9.893307604713971,0.0158380709448742,0.6611305868257168,0.2771606138441947,0.6220595092821081,4
Vehicle_783,166421,4678,16.342883511601705,0.5578101257354344,0.0439716416214548,0.8733694396494187,0.0803231056895333,3
Vehicle_784,123402,1366,10.9063271234811,0.3794613805934648,0.8365937791309511,0.3887951189614026,0.6946222874404765,8
Vehicle_785,119012,2907,14.1231706514967,0.5065499999085472,0.2487432662911822,0.1191000576093556,0.3818390965611267,7
Vehicle_786,177517,1174,11.668602516041428,0.5628302372146029,0.4322270754910422,0.0804432002093342,0.1324989562662866,2
Vehicle_787,137785,2637,16.135549056346726,0.3133676944572782,0.6679337354557424,0.1565078990804564,0.8620508569761278,0
Vehicle_788,57178,1073,8.424968785529163,0.2951088601842853,0.4294187868522533,0.2498931948673647,0.6140083390389374,4
Vehicle_789,50407,1428,5.876869808553155,0.7334018493349057,0.4412878027999434,0.4885183539308262,0.3547249679475275,1
Vehicle_790,51990,3424,9.498940962095991,0.8712769881211572,0.0656279953357403,0.7014979005657835,0.0307271796504995,1
Vehicle_791,130473,1569,12.114629973026451,0.1925816324585278,0.4014435492600038,0.9863985764853,0.5373102590036105,6
Vehicle_792,197617,276,7.520300782890178,0.0976187605351489,0.7648478932199835,0.441506743289171,0.9232258784862326,5
Vehicle_793,59141,941,10.32195934484583,0.8977958063920259,0.9151763371865976,0.5181849423431099,0.5963798327023657,8
Vehicle_794,155865,4122,10.999745274403528,0.3498954636473986,0.4134971370633717,0.5218157013832556,0.9716506046194932,5
Vehicle_795,57570,2307,5.860877655324103,0.5513173906628142,0.4235858268790788,0.5394343554879361,0.1364511182704585,1
Vehicle_796,169964,2838,13.749608722763067,0.3595431445200034,0.7026271063236521,0.5177406571044623,0.5683051045948369,0
Vehicle_797,2015,446,18.265151419569317,0.1258023363460513,0.9427720011052766,0.0087747550619178,0.7981250480064295,0
Vehicle_798,62813,2128,7.276143694295786,0.589331644947728,0.2670609402393602,0.0017248221098407,0.5255407311257162,1
Vehicle_799,28712,4794,13.967120201022713,0.5251408517696297,0.4401442065379368,0.0976663181261229,0.0910663559874725,3
Vehicle_800,101497,4474,14.971088073662694,0.2029935591911972,0.7959732435523011,0.1015566034291788,0.5828860015472177,0
Vehicle_801,140487,3287,11.290020206289324,0.4518690446522778,0.6096935693740385,0.7048969089547961,0.6117379058424717,9
Vehicle_802,113816,3943,15.51646381046405,0.7969475040156458,0.1105863439639547,0.2049160325159997,0.7287092484753526,7
Vehicle_803,129778,2055,11.16097315236518,0.5904261031078913,0.6277327355622657,0.8947141047556129,0.7612115151654739,8
Vehicle_804,63292,2066,12.569559319661524,0.0969173270669948,0.1867462845973269,0.9286063295770196,0.7707726882106072,6
Vehicle_805,24833,3221,5.110295668316405,0.5480214972291351,0.5102159340784042,0.9758933378958988,0.663444393638966,9
Vehicle_806,136230,2718,15.375801712020332,0.7027382992895869,0.5291032676604385,0.93908130488702,0.2158111864186581,3
Vehicle_807,194752,1928,14.920140184170869,0.7927034057807514,0.8762033622249848,0.2718883219185246,0.4042357558394793,8
Vehicle_808,21309,1246,5.576013159895169,0.6291175786342668,0.4624942740124381,0.5097768447035125,0.7761299726143986,4
Vehicle_809,7970,1822,10.523751610926997,0.1526581645407837,0.2794424222358942,0.175454970196941,0.9534269834008132,4
Vehicle_810,73474,211,19.68547761187501,0.7101732665901607,0.2309663482160315,0.8062096551724331,0.078946964836622,6
Vehicle_811,47540,4026,11.311048438529252,0.6773418460815164,0.8742518766843361,0.8884317051440961,0.5355366777971948,9
Vehicle_812,152456,1801,12.529181076977626,0.0244268829406332,0.1710108544182284,0.8512888392975149,0.3125222713243064,6
Vehicle_813,19017,825,18.648952372395776,0.4117476675902431,0.4258685608831437,0.4333669486968349,0.2253938943168297,6
Vehicle_814,76880,989,15.758928137986349,0.3329502469623733,0.187173114926947,0.758673884686781,0.505810683519715,6
Vehicle_815,106570,3270,13.731051966863353,0.6694120642536434,0.7733040401143754,0.0975791695762694,0.6060893405565367,3
Vehicle_816,9702,589,16.96707022011609,0.2161358123109207,0.474372639974619,0.0402447706192506,0.0097722314194812,2
Vehicle_817,132456,4967,17.965493996839598,0.5908719229742585,0.351143690556812,0.7532364143087609,0.7802065722011909,0
Vehicle_818,1404,1511,11.853321076059004,0.9132059618141724,0.3610996406264668,0.4253552743286837,0.8198821312594476,4
Vehicle_819,173015,405,12.12662547397753,0.7978023722086077,0.8522142067229794,0.9955492647395692,0.965510824567933,8
Vehicle_820,179998,3654,10.790764034777537,0.9214577362165304,0.5537739542944381,0.0972542158555324,0.1806437332246949,3
Vehicle_821,161261,3373,19.500592100276908,0.97850596693269,0.7178678511312636,0.8556276815352337,0.594552562360948,8
Vehicle_822,13763,284,15.457493814355256,0.0106701270061627,0.8970385162506845,0.4799830655289917,0.4266253734763945,2
Vehicle_823,150456,1598,6.2483459931210845,0.6227412763774776,0.901741676040642,0.827150195503877,0.3348278515553506,9
Vehicle_824,192172,2146,17.944394349695276,0.4128393977589064,0.3285090543378631,0.8171272821701449,0.5656334514375047,7
Vehicle_825,99142,4263,12.208399112544022,0.8598544903351217,0.9524512631463852,0.9159920013620774,0.7823830932235503,8
Vehicle_826,141932,2151,6.031308596337312,0.2518147020091317,0.0248758820146054,0.2978500112861028,0.0230527834452101,5
Vehicle_827,81642,1723,13.245758827449666,0.981029489115076,0.3768355610161656,0.9497993534620032,0.9694001125661867,8
Vehicle_828,51612,2150,11.25746418463553,0.6137079695437473,0.8957988575088416,0.1516669603576202,0.8098815857057108,4
Vehicle_829,24574,3707,18.16624107293937,0.793537402228831,0.2746368798169829,0.0819687775934905,0.7511537036455784,7
Vehicle_830,24524,4703,8.05991905414081,0.0855995528227683,0.2730814503213183,0.4316155173723491,0.7603873821805035,4
Vehicle_831,11916,3646,17.396969142382744,0.183457884758865,0.3026222850818887,0.8283229686418426,0.3890607096186526,6
Vehicle_832,5809,3798,13.365330367781793,0.7584036730342032,0.6123133848469222,0.4734211306334456,0.7516205508448137,4
Vehicle_833,164273,3223,5.819154548202036,0.0219865220393236,0.4383327756143538,0.8292866775305141,0.3867702086029576,9
Vehicle_834,185402,1865,19.57767951988227,0.8168779858937828,0.7267348363533426,0.7296868057943052,0.8987068295747931,8
Vehicle_835,145528,3891,12.689228661548,0.0139490186919114,0.8949106425646658,0.2094283861389335,0.1772223833064696,2
Vehicle_836,188469,2055,9.363152813473738,0.6571188390612733,0.6741993749428606,0.9488816248994638,0.2923474242151515,8
Vehicle_837,122288,4543,12.041102629838871,0.3650939202318058,0.2044667201975755,0.0607811686294034,0.5513375426990761,3
Vehicle_838,39765,724,17.867866752762335,0.6114948527191991,0.9326819023605022,0.8982797075437949,0.3192110358872725,8
Vehicle_839,166888,436,9.573546865775953,0.6960314069891137,0.2644928733474785,0.304443448990374,0.4242372452952734,1
Vehicle_840,46106,2208,7.890145947300505,0.3424752191863042,0.1498942953281581,0.5001480831643993,0.4924226893985947,6
Vehicle_841,54932,2711,6.936068703963222,0.1079624481108355,0.0899672788609609,0.4223518727007345,0.8563533488135087,5
Vehicle_842,149172,2114,9.46789097585317,0.0696458677482656,0.5633837406661656,0.1718345569169161,0.5231922536086928,2
Vehicle_843,58091,3901,16.700721305600652,0.5889360225625478,0.1137624624806518,0.3581468664016931,0.3624598486145605,3
Vehicle_844,22949,3303,12.074395477928926,0.5206553537341115,0.1387758841126307,0.1929344362927952,0.2477361640351157,1
Vehicle_845,38744,4686,8.4122240554031,0.7422010091211325,0.3000304805954966,0.2038864754605238,0.4086759787921972,4
Vehicle_846,177615,4316,7.492774994146238,0.5097355100039371,0.2816530096844638,0.1870568360263803,0.5157361044143699,5
Vehicle_847,109319,789,9.990942147655687,0.4224457900308791,0.6042395103321423,0.4890173803465942,0.7461148572032363,8
Vehicle_848,93193,1451,19.09886559328563,0.3980871782362308,0.8167452794726815,0.7979313675113155,0.1210487761723386,6
Vehicle_849,37187,3309,10.145400688850366,0.0264469025976674,0.7613496562028924,0.568970033761241,0.2216091882391508,9
Vehicle_850,139311,2327,19.82186113931953,0.3355572016966571,0.2624844547164767,0.8932065885508419,0.3796540158686732,6
Vehicle_851,125454,3954,12.278456836480345,0.9760201575244942,0.2453104979859799,0.6365444885767242,0.3603984051195146,3
Vehicle_852,15489,3973,7.687458774352263,0.8735555762270888,0.9657915301069676,0.6893401156326044,0.3917480876052117,9
Vehicle_853,190089,4264,18.36710137690264,0.3293780670342177,0.0082362415919601,0.6676072297270031,0.7935212646403246,7
Vehicle_854,62877,3277,11.905330597022402,0.5877954050663722,0.8797205330602158,0.4494591931837411,0.3241544029621731,3
Vehicle_855,175197,2881,15.645070152567866,0.847296745535494,0.1997285191224049,0.6893388222000828,0.5018981804026647,7
Vehicle_856,50922,3808,19.75567374813728,0.4412743367500686,0.9472843230897678,0.0697077464689611,0.6239070328578965,0
Vehicle_857,95074,2562,5.75263025479961,0.0179578637501509,0.3423072848275197,0.8598514719156631,0.2321785501836051,9
Vehicle_858,164121,2201,6.450418396813507,0.07451046181864,0.4403517738932523,0.7778121434439174,0.7186953871475389,5
Vehicle_859,38131,3725,15.806851121941342,0.5103927213487066,0.707120613944381,0.2452299582316788,0.547111319738281,0
Vehicle_860,175016,2795,9.22737504943208,0.9694393756758783,0.5876690514732603,0.7680324542540824,0.446781163031378,8
Vehicle_861,116765,3916,7.764520954251486,0.6932095422188678,0.3179393297068228,0.0126426014000184,0.8097840267383138,4
Vehicle_862,74963,3814,5.590428197295942,0.0709161914385695,0.5538309158678235,0.2172465724808804,0.243495259185182,9
Vehicle_863,107884,2272,5.327700679793027,0.1893608757918627,0.7307068843628862,0.0651372386708959,0.8831759706143232,4
Vehicle_864,126917,2842,16.61728404679686,0.77132314321685,0.042334945902492,0.7802269166178947,0.5610487353667037,7
Vehicle_865,25285,1747,7.01650141054325,0.8414397599562448,0.0111993052557041,0.7558741511783872,0.6091748793796582,1
Vehicle_866,38626,3512,12.015809239567265,0.6176945861885909,0.4580669390728913,0.8136360238018306,0.8750589641689428,4
Vehicle_867,174880,4113,14.088452227692246,0.6444231696298166,0.1318366178035142,0.0044816933255288,0.817582687849336,7
Vehicle_868,185943,1574,11.425277008532694,0.0283374503833846,0.6643442914647144,0.501232726678408,0.6015620688219003,2
Vehicle_869,20198,4810,5.406599785043497,0.8285302595815085,0.2140524562274341,0.7048361975173365,0.7531877038481741,4
Vehicle_870,151830,82,16.75252253881863,0.7882752081708296,0.4328511067956709,0.1554011287390154,0.4333194902328968,2
Vehicle_871,16254,4075,5.1576983681248025,0.2590351441033471,0.1976709368742689,0.6497907275126247,0.5473777534997463,4
Vehicle_872,45238,2616,16.42834841566226,0.708676719965507,0.5484835857491245,0.0841100993096857,0.0620701367085111,3
Vehicle_873,2252,2853,18.39956740682184,0.2148546064249981,0.1160534593845689,0.1813258561043131,0.0898579180000468,6
Vehicle_874,40764,3946,11.492598815857583,0.0403301610515129,0.0231068527874802,0.475796814994601,0.829425404186332,6
Vehicle_875,78709,3759,13.033137096466971,0.2011365425903772,0.0511316381066971,0.653565152681102,0.0596716556824966,6
Vehicle_876,169513,769,12.154750889264808,0.1786288767542995,0.95425844151531,0.1458691269538961,0.1693991256326072,2
Vehicle_877,54682,4629,10.838129279351582,0.3377479967348472,0.1422862186109358,0.1852233308309379,0.7958326589504415,4
Vehicle_878,60494,1022,18.311368030555403,0.4184494971754581,0.7084782531368352,0.204446367065663,0.0011459506282562,2
Vehicle_879,82317,3768,18.409002660049858,0.5085388914977079,0.0679262042228262,0.2387008046989784,0.2824043288458643,7
Vehicle_880,66215,4452,10.037245469623018,0.4767538755083281,0.1081603522351821,0.2265538485262912,0.5840386578266218,4
Vehicle_881,79587,4602,14.22604631022047,0.2706746059652893,0.5088762514093347,0.3951491084976367,0.5954499314692966,0
Vehicle_882,7949,2257,18.90361343218796,0.0291706685740744,0.4648709301543436,0.6537896508367229,0.7771529082294736,6
Vehicle_883,56393,4476,19.430877484120277,0.6051016222371507,0.9515803094398696,0.4380317831344696,0.5059262544921704,0
Vehicle_884,139013,4370,12.634385606330714,0.3957448298473544,0.9448354530207372,0.7759739087498881,0.5094018695309703,0
Vehicle_885,26934,3080,11.7923720792649,0.2986721573875497,0.7796086425424651,0.7192685059486148,0.7253105755407004,0
Vehicle_886,155458,3625,9.180414738927889,0.8669410428305123,0.6021018301273497,0.1265269140490756,0.4986244632662835,3
Vehicle_887,193958,3166,19.38307809785615,0.7467433077981598,0.454960317393011,0.0488416233207439,0.6084910865636168,7
Vehicle_888,76745,3335,7.14221456709301,0.8577655483724422,0.356178534328421,0.8779415639996061,0.897774068255051,4
Vehicle_889,95456,693,13.697443640715877,0.494982794712461,0.9470875469755554,0.0798310665628734,0.4014510076123719,2
Vehicle_890,54413,4761,9.238254012779583,0.1309312521267774,0.6029088114246856,0.148339180719713,0.3851250709192222,4
Vehicle_891,188872,244,9.18512435521695,0.6962214361212724,0.5790725276859945,0.022133275558118,0.0035489918647713,2
Vehicle_892,98239,4046,11.074528810642828,0.2060737799371752,0.2319011217689148,0.6283363652986538,0.6134262615212319,5
Vehicle_893,43318,538,19.981894037234817,0.4412296690917168,0.046697817885113,0.5823705631583486,0.0297719074071319,6
Vehicle_894,71390,2254,5.824494602597331,0.0650007889488885,0.9451885797595444,0.9869036664352556,0.5041484897283163,9
Vehicle_895,184401,2707,13.678127273052972,0.8253084024229824,0.3137352588446539,0.886932396317172,0.8042337890322266,8
Vehicle_896,44088,3326,6.238582370529158,0.1259406410475005,0.4425890233244587,0.4108431774809097,0.5499210705196631,4
Vehicle_897,104196,1152,7.317812449857785,0.9030975070493096,0.1146399435857068,0.371585840912535,0.269636165216676,1
Vehicle_898,171883,1291,11.59344412659348,0.8642306022615571,0.836924329909292,0.2968520342799851,0.7861684214493713,8
Vehicle_899,56479,565,12.65690197019662,0.464582764439246,0.0276318328559306,0.1524069200378813,0.2697170040825388,1
Vehicle_900,20963,442,8.88188612546786,0.7443682043039906,0.8339907620990965,0.138083656602009,0.7330317809458987,4
Vehicle_901,56123,680,9.746856963116244,0.6194450738181533,0.1402850127879668,0.1322837080096054,0.6102584551902313,1
Vehicle_902,126911,3766,6.304505303838996,0.8030756423377449,0.8865641126311521,0.1141147571867785,0.1699962967480012,3
Vehicle_903,103468,1897,9.548296757663758,0.431805100785912,0.7297726373361574,0.2405120424055369,0.9051338748441856,4
Vehicle_904,74477,2705,19.49837659070816,0.78580848424435,0.1646702625073051,0.3066686303131164,0.2006436829571957,7
Vehicle_905,15388,1029,19.170610725087226,0.4624568170651479,0.5658179928594681,0.961578971038916,0.9895870741406698,6
Vehicle_906,6569,4579,10.023174352054774,0.9409657878427938,0.3126563143552194,0.5784732510018857,0.0073104886549407,3
Vehicle_907,70836,3452,13.562809044181424,0.4863721008251476,0.1782330989115834,0.987595774513281,0.263483377142903,6
Vehicle_908,105573,3921,18.643930866664164,0.4626192719337295,0.8591821994111084,0.3724669478256732,0.1998602972741988,3
Vehicle_909,168658,327,5.09275733961345,0.7850718615635127,0.4035227665072294,0.457626632589441,0.0139934101704626,1
Vehicle_910,144087,282,17.16025355506388,0.821577691760838,0.3985437143653825,0.3245786591652791,0.7323679001473156,7
Vehicle_911,46002,1602,19.225543291833787,0.5544891143211708,0.16988667480662,0.1828876508965526,0.6934258020995963,7
Vehicle_912,138326,3320,6.369886015003356,0.1797978134950754,0.3830656760857787,0.1431647077775791,0.7923509643549305,5
Vehicle_913,149216,2459,7.421715290493815,0.4677582309575795,0.8716168463288502,0.945079197807832,0.2566985464645652,9
Vehicle_914,156286,3562,19.41119454157033,0.9680725029096784,0.3631287104896359,0.9868106817987558,0.4443351670829699,7
Vehicle_915,138162,75,13.063102154605197,0.7529861930391851,0.951603562499788,0.0449094965087315,0.6591135216215475,8
Vehicle_916,143709,510,5.212949517075856,0.8111626038791322,0.9463088992083876,0.1503458747317665,0.4397685038881436,8
Vehicle_917,154487,3814,8.864479981452938,0.0328254988192401,0.144898659307346,0.4235240923010226,0.6973257703179158,5
Vehicle_918,25071,3481,11.749155114032895,0.4678594626341599,0.1773112535226448,0.1863334763444073,0.6339734084404421,4
Vehicle_919,59243,3533,15.393633665371516,0.6466211336575554,0.8626740703318891,0.3638803936268833,0.1146478030221764,3
Vehicle_920,126827,2044,15.997405672051991,0.8300326836280747,0.3927609189247192,0.1290963498596333,0.781043121076968,7
Vehicle_921,109215,540,19.93132269388184,0.0492736535827714,0.0043739822830093,0.4565117567217902,0.7206763590925183,6
Vehicle_922,173312,1122,9.312667990756385,0.8524388856418731,0.273871819705371,0.2716946161692593,0.6558343876174053,5
Vehicle_923,102570,3223,13.073301528027129,0.5484009367419117,0.59762899319556,0.3519050557586608,0.1550936062710023,3
Vehicle_924,165506,265,12.999853217894074,0.1973139705760599,0.799265965959968,0.0943126514627475,0.2679964487953636,2
Vehicle_925,70724,1773,11.084678891708563,0.3172552164497,0.1333886170932595,0.4281280507101417,0.3931770315876004,6
Vehicle_926,116359,1642,7.537428407636303,0.2819295517515607,0.1105413644167353,0.9832576109615698,0.2799296216564434,5
Vehicle_927,76697,2656,19.66184844775764,0.5308590342884758,0.9220926535723316,0.3288330468811903,0.2278102906761314,3
Vehicle_928,29732,208,17.79975779999879,0.0516856799111318,0.7511483678225827,0.876429274842435,0.8053576701617757,6
Vehicle_929,122465,4831,12.474995424413558,0.1585361584999235,0.5897796007780784,0.8431991416236851,0.6382322463602024,0
Vehicle_930,143386,3363,14.048681340260448,0.8126930433757824,0.769186789995928,0.9520584182972106,0.5654721315502503,8
Vehicle_931,156026,2891,8.408915803394935,0.132603990746811,0.4288543613066384,0.7901095122670945,0.2259527108532538,9
Vehicle_932,58108,1826,13.156806055876205,0.2333962694581269,0.7584557473091266,0.659596827058815,0.9180765622686412,0
Vehicle_933,112195,2102,15.424551996822135,0.4533706056041573,0.3718029912745357,0.8565844442274576,0.1911830390973162,6
Vehicle_934,104081,2345,12.727505425798832,0.5171208881133305,0.2440945724926023,0.0756446806573496,0.7949509328246771,7
Vehicle_935,37668,1746,19.85427755877412,0.7636104796141586,0.7290134212929686,0.4628306571988078,0.9666726667052932,7
Vehicle_936,24061,3043,14.170124843715891,0.4473324266661878,0.4196722921572683,0.9892562386150588,0.7270927292242361,6
Vehicle_937,80252,2519,10.564605688882535,0.7898646210355388,0.9813771043261948,0.7696001512947322,0.9928587751846296,8
Vehicle_938,40749,1996,16.582280414237573,0.6183463070454575,0.349485182308101,0.9620753780372232,0.6510511169779467,6
Vehicle_939,131560,3859,7.556937673724631,0.1130997394238224,0.921727420531066,0.7796343561334791,0.217460343603895,9
Vehicle_940,105680,2833,10.767737205594,0.1563314383928385,0.9329625485670796,0.8748819674421442,0.2038194937165113,9
Vehicle_941,148979,3694,10.204384255663788,0.4370337254497708,0.2418529470647461,0.706529632303191,0.3245642842554763,5
Vehicle_942,150849,2550,11.47710642661666,0.3968893930890396,0.7982211815880134,0.7605020044172398,0.007130020221006,9
Vehicle_943,52745,3695,16.726697388930894,0.7435442696372946,0.4330745051445651,0.5231780098395007,0.6816984700828346,7
Vehicle_944,109464,2695,12.262595482451111,0.5807371397973519,0.917524727230348,0.9242377008141328,0.2686677846278276,9
Vehicle_945,92865,2399,16.91021675398944,0.3881330810022493,0.4501242726352388,0.8250389106233617,0.8151832322927528,0
Vehicle_946,113428,1982,13.647333547097988,0.1707602834503856,0.7443037173373661,0.8438849656656322,0.3591726505593002,9
Vehicle_947,24624,3344,10.13104151986333,0.2268371023254951,0.4669674091637978,0.6730091009630523,0.4799564934633127,6
Vehicle_948,24321,1807,17.149681155252086,0.575501018469059,0.2278007557128561,0.304579947087249,0.9656889165603691,7
Vehicle_949,142560,1166,8.574345058296373,0.4234388048997924,0.1993501289446863,0.0356297953901393,0.2421721230472771,1
