Vehicle_ID,Mileage_km,Engine_Hours,Fuel_Efficiency_km_l,Tire_Wear,Brake_Health,Oil_Quality,Traffic_Density,Maintenance_Status
Vehicle_416,6801,4083,19.216695469538447,0.8321624537291183,0.5874151637926668,0.6989851081744856,0.806395293334983,Urgent Repair
Vehicle_417,151262,1039,7.117985953057774,0.4940116705993056,0.8890923982489601,0.4562400440533355,0.6624984583613046,No Maintenance Required
Vehicle_418,181761,3794,16.452737655023185,0.11846170509448184,0.9378272069923832,0.5311446325646638,0.32772695668207097,No Maintenance Required
Vehicle_419,183065,2736,6.630238090620381,0.01363984583588107,0.053628390371449175,0.146375938668157,0.3759611021613539,Urgent Repair
Vehicle_420,30592,469,19.718863660869154,0.3032195467185912,0.5009693018588683,0.13977166109349448,0.8970574683722922,Urgent Repair
Vehicle_421,11647,643,10.724247486637026,0.6979904714977925,0.37496454907452925,0.5834154352601241,0.0171220857971619,No Maintenance Required
Vehicle_422,140788,1824,16.62851808348584,0.7902599039416938,0.6258583970701171,0.9850097478294463,0.698820581244282,No Maintenance Required
Vehicle_423,111627,2509,10.138866242166976,0.2957528346203294,0.7935911972023235,0.09625058323772562,0.9547775524252154,Urgent Repair
Vehicle_424,71316,985,14.41503315738213,0.4956539208832471,0.28059021597436895,0.28573142856578126,0.7062281699579737,Urgent Repair
Vehicle_425,3368,3858,7.880241271100551,0.4211189044340816,0.5567983843731716,0.8694591165378875,0.9939119882317821,No Maintenance Required
Vehicle_426,78575,381,7.190315289454438,0.41052278435142786,0.7087285799048996,0.07227201225523694,0.6875449055283308,Urgent Repair
Vehicle_427,7655,3499,19.07096209352197,0.2313487132001505,0.13443108283573402,0.8758857213669513,0.034363029216861074,Scheduled Maintenance
Vehicle_428,71031,2752,18.7647091685665,0.13637110502945837,0.8140669059512669,0.5242859833747512,0.8270098816469236,No Maintenance Required
Vehicle_429,88922,4056,18.312034103193234,0.19668855823121312,0.6061095998529731,0.40826677392642585,0.2846299119393191,No Maintenance Required
Vehicle_430,187838,3918,14.381501752498902,0.0553323871633461,0.9495374371136518,0.30968056435145586,0.44605722566444095,Scheduled Maintenance
Vehicle_431,125046,4250,17.12402316824417,0.19813074182357704,0.3395289191306933,0.2971171581278419,0.3120919159070821,Scheduled Maintenance
Vehicle_432,145475,251,6.035554053670624,0.009200897625379456,0.10814594233719865,0.3058025824494788,0.26855410620967946,Urgent Repair
Vehicle_433,33097,2547,10.021835628360186,0.6272584006359783,0.5065012010369253,0.8848030809601958,0.43140570366978537,No Maintenance Required
Vehicle_434,143038,1892,9.705546871357344,0.3163754073876829,0.08581077170943885,0.7237952301747855,0.37875144844067377,Scheduled Maintenance
Vehicle_435,125862,1916,14.5346798292892,0.9731447114269086,0.9695265233240068,0.6697230078311506,0.6333385818425894,Scheduled Maintenance
Vehicle_436,119834,2046,10.339366602059608,0.19371705077629786,0.03868495825719154,0.7987491489520008,0.8131512009875106,Urgent Repair
Vehicle_437,94848,959,7.227601724655212,0.3458285703095939,0.753503901107308,0.257114663004145,0.29708865318724076,Urgent Repair
Vehicle_438,53921,4355,13.947006131203155,0.3578411586415332,0.525102398142244,0.6180428120817557,0.21372115282201742,No Maintenance Required
Vehicle_439,181798,4708,17.21575881003622,0.00845149606246054,0.3686206524982887,0.46006623895795096,0.6668952708703423,No Maintenance Required
Vehicle_440,127141,3239,10.731852416899597,0.8392079530394589,0.06584216450865465,0.7824416352001934,0.6703200658307816,Scheduled Maintenance
Vehicle_441,182372,820,6.984030726477226,0.03199446014432472,0.6221669241736077,0.3092561104732855,0.9011312392861718,Urgent Repair
Vehicle_442,23677,3205,7.950322959692346,0.9401798347292414,0.5852203293909553,0.6431786168698957,0.015945686453310848,Urgent Repair
Vehicle_443,56609,2551,8.56224957754076,0.8920743510936207,0.28088327306759975,0.8822124118173135,0.85304066211651,Urgent Repair
Vehicle_444,188733,2764,9.498463894918043,0.5355219160859636,0.9102217014103121,0.4021504761949287,0.5210021729483569,No Maintenance Required
Vehicle_445,32024,4774,14.641926057594636,0.5435955749112921,0.3041100073428369,0.06662208736746145,0.6213020891720988,Urgent Repair
Vehicle_446,71313,3635,14.014182268065785,0.6537779229561563,0.44972541059210613,0.5160508223417928,0.09137144056141477,No Maintenance Required
Vehicle_447,128813,1678,15.441197923505587,0.387050011934887,0.5437624559186557,0.34597248780702594,0.43261493287204567,Urgent Repair
Vehicle_448,185078,436,10.437529767972698,0.6472222833978555,0.1002318781762861,0.672225380547175,0.2273024072385238,Urgent Repair
Vehicle_449,96285,3471,17.359964778199675,0.04476838868848687,0.9321617192136323,0.9510329247486061,0.2542250300825091,No Maintenance Required
Vehicle_450,147410,4058,8.061314917336404,0.05404762734972657,0.3745361524510411,0.485608317996847,0.5040951146760274,No Maintenance Required
Vehicle_451,114632,4143,12.03561121277231,0.45723041961954436,0.08077921387434361,0.46619023015553385,0.8124559504031124,Scheduled Maintenance
Vehicle_452,151580,4413,17.014080823121454,0.5496223011060349,0.38729117367532995,0.6545848001914603,0.7437809301448561,No Maintenance Required
Vehicle_453,4051,2516,7.702379715989289,0.887817640335819,0.6002025470925807,0.10349750359356769,0.5909999590859538,Urgent Repair
Vehicle_454,180819,2332,6.647946706111744,0.10466063390789626,0.5136526718213296,0.25350618892501464,0.539418192753467,Urgent Repair
Vehicle_455,115692,1906,18.255259515319846,0.8226479271938894,0.694541974037274,0.9189793255003985,0.42730604323448995,Urgent Repair
Vehicle_456,88235,2048,10.14394494138794,0.2100473372920696,0.05548394206791063,0.6699426133637663,0.9727099735613863,Scheduled Maintenance
Vehicle_457,186093,1286,15.25805187363548,0.39408364851003186,0.2845406102720561,0.013444043983416254,0.5601925542342333,Scheduled Maintenance
Vehicle_458,198484,4719,5.380229063959077,0.3166024348274129,0.8192305768401023,0.20462547255901986,0.2539663983122221,Urgent Repair
Vehicle_459,190407,4194,15.350703326141744,0.400155272865399,0.07989368779136086,0.682837266028899,0.23009079204003957,Scheduled Maintenance
Vehicle_460,188251,1200,9.741519673204557,0.15049549807258555,0.8554859546959576,0.7643992025625742,0.6113530307751418,No Maintenance Required
Vehicle_461,164165,4368,5.836112803811626,0.503570074403555,0.09189609207710625,0.8398595726740419,0.5228275273109287,Urgent Repair
Vehicle_462,171806,1481,14.147191423221756,0.8016425898313673,0.8344542148916962,0.2921768033820449,0.007697802954712785,Urgent Repair
Vehicle_463,74523,1869,8.612057241097599,0.44153401037889695,0.3607884010787267,0.9310285962775626,0.8300653721957794,No Maintenance Required
Vehicle_464,95476,2374,10.8021086307782,0.4906135758981991,0.6122090632572158,0.5529468935778924,0.7041223542324346,No Maintenance Required
Vehicle_465,18019,1180,6.208712184297704,0.8487675852813142,0.15288711564799817,0.6965390223878929,0.6618292896781035,Scheduled Maintenance
Vehicle_466,84613,2708,7.20744876642418,0.7060581146380308,0.06616872172518085,0.596738862779908,0.06878065769765895,Urgent Repair
Vehicle_467,87672,3550,9.469658532437656,0.4904544085197847,0.21593820402013508,0.12274005467462046,0.3620558501724914,Urgent Repair
Vehicle_468,74847,424,6.3463925084023565,0.25769564818917967,0.12785381790869554,0.9631146593848798,0.9353822607327862,Scheduled Maintenance
Vehicle_469,83750,2170,18.66239397029473,0.8849267468449666,0.3124058976796318,0.12287557989415265,0.8625892413413637,Urgent Repair
Vehicle_470,29251,4070,5.090705647759676,0.5770204016905583,0.5143832465110202,0.2548819564111836,0.28554293786953344,Urgent Repair
Vehicle_471,104481,2071,12.257903282964671,0.2211476101106934,0.5887594635650095,0.8136278802229802,0.1570588840991387,No Maintenance Required
Vehicle_472,113566,3755,6.848711871988272,0.26911975263801036,0.7898681073797429,0.6185969615011014,0.4490879571685771,No Maintenance Required
Vehicle_473,26945,3309,9.615186342169228,0.8031330889362459,0.6562398932483586,0.838149165376357,0.3558303786676609,Urgent Repair
Vehicle_474,91852,3485,18.890893397273985,0.04414556208745546,0.608758325129553,0.5157361883740449,0.6822263767059911,No Maintenance Required
Vehicle_475,33217,1939,7.425418299109802,0.9920921870288201,0.41178202748577464,0.37699323536663487,0.9664348100843196,Urgent Repair
Vehicle_476,9308,1873,19.48748479577499,0.13035167971479178,0.4738084349601387,0.9218454995477849,0.36300144998256145,No Maintenance Required
Vehicle_477,6949,1524,8.086915654841325,0.7960685253969374,0.4145208293901811,0.03625231751479485,0.062224172652242005,Scheduled Maintenance
Vehicle_478,184062,2292,16.123491627002444,0.39477531677168287,0.8421660300613831,0.8561302203530459,0.8976140083423853,No Maintenance Required
Vehicle_479,133222,3293,13.200158973459676,0.49221618328746686,0.23000045254839985,0.23081778518778162,0.037949730239870805,Scheduled Maintenance
Vehicle_480,101235,3184,18.267180913951385,0.8806505774645779,0.0057209315419646245,0.8487363277539678,0.952765897153333,Urgent Repair
Vehicle_481,75740,2120,13.309898832546963,0.41291118958921325,0.6513198972262393,0.1391966134168856,0.6645794280090398,Urgent Repair
Vehicle_482,117352,409,13.01838828734463,0.5374937536732345,0.2024621836388314,0.5802189636905405,0.9416892084419491,Scheduled Maintenance
Vehicle_483,67617,2091,7.931870005525998,0.04929966240916994,0.8901151363098093,0.888107919011472,0.19965968664897826,No Maintenance Required
Vehicle_484,17896,1191,7.49344043077488,0.0023474738674531537,0.8590463297066561,0.4735396468988905,0.040699795253807625,No Maintenance Required
Vehicle_485,131798,1685,18.747337266732714,0.2447998730017259,0.07672737192820589,0.7465666738033929,0.4882099782764918,Scheduled Maintenance
Vehicle_486,178247,4050,9.91757298275051,0.6805830929187673,0.10638840541407735,0.8046716178555584,0.4506234145701252,Urgent Repair
Vehicle_487,139877,1993,10.581233824443439,0.1212648933591367,0.4951715922466663,0.7364942087167792,0.33149227325488284,No Maintenance Required
Vehicle_488,6237,4824,16.397354876425826,0.11376195880454942,0.6092226627693547,0.9253297368745983,0.9576564743886975,No Maintenance Required
Vehicle_489,21056,3411,10.08235223634211,0.4109606080359033,0.27490833748224075,0.44683423051992865,0.8225837321614322,Scheduled Maintenance
Vehicle_490,177615,3030,19.28093669958504,0.6478370386082265,0.7167977166993706,0.17312543916515577,0.6615820213755933,Urgent Repair
Vehicle_491,188628,56,16.068916534982005,0.7120719922479305,0.5949160209188715,0.047811063702479784,0.16285829163782772,Urgent Repair
Vehicle_492,115548,3317,13.961438638601301,0.17845067409837478,0.3248241097485547,0.2464598696375051,0.7343234082185247,Urgent Repair
Vehicle_493,112488,1641,18.213427408171285,0.07958814737204245,0.025371488042315593,0.1431975038802421,0.727012454699724,Scheduled Maintenance
Vehicle_494,135415,4978,5.744088625242242,0.9403970339455442,0.7501502812985177,0.5579487414344805,0.42506817361600746,Urgent Repair
Vehicle_495,145572,3314,8.855940382838131,0.26066638256210173,0.2147536658250827,0.184945337211732,0.9247859097140136,Urgent Repair
Vehicle_496,185294,2656,11.97554501331365,0.8533464976087238,0.8344737434626284,0.03893370728937118,0.16697788222901044,Scheduled Maintenance
Vehicle_497,30375,3269,8.404678092072816,0.8634914504628183,0.4202902600542552,0.03598982886866786,0.2673375624116643,Urgent Repair
Vehicle_498,141734,3323,16.15857780953228,0.7725225917625445,0.5770774426317654,0.8315694983648616,0.06322433925063364,No Maintenance Required
Vehicle_499,17964,963,18.78812046580588,0.16883360665257008,0.8729487304090019,0.5914499314430248,0.7954509581775875,No Maintenance Required
Vehicle_500,114429,2061,11.356551798963851,0.8218014592542003,0.8636230009199534,0.35808530189337817,0.6217593860953973,Urgent Repair
Vehicle_501,191710,1492,10.131989001678424,0.7692505592415867,0.37151957524357326,0.8942280427402469,0.31494030568124953,No Maintenance Required
Vehicle_502,68215,3104,19.423260982063496,0.5967229901062171,0.20888889271484312,0.0701966114077136,0.16381366359431537,Urgent Repair
Vehicle_503,70042,3596,11.672786492413113,0.33720203516895275,0.7751460777285947,0.9803220727278259,0.04014777002874037,No Maintenance Required
Vehicle_504,145356,4271,12.335726006739248,0.2625086042665441,0.4330802036021312,0.616291790254461,0.1667455686259366,No Maintenance Required
Vehicle_505,94468,4962,10.27474808512858,0.12188921208035897,0.1920419935590041,0.18346425396884847,0.4532846463376582,Urgent Repair
Vehicle_506,193461,2978,18.643227095182077,0.5097570669008714,0.9044253423171502,0.6790690989769685,0.24717696901060615,No Maintenance Required
Vehicle_507,10435,1879,13.534332249227761,0.5852608755098465,0.19810419424108738,0.7633812597835626,0.2589821774319667,Scheduled Maintenance
Vehicle_508,186412,625,16.43261880772467,0.3593389905157872,0.025807168191231078,0.4293427833707745,0.8755763666677143,Urgent Repair
Vehicle_509,176150,979,17.177100775263295,0.47535906768086855,0.020279973767419968,0.8616326062455474,0.5151376734611006,Urgent Repair
Vehicle_510,79832,3809,10.127735628758874,0.3635144573692667,0.6223153564542643,0.1507324072964703,0.7292519731284146,Urgent Repair
Vehicle_511,52293,3749,11.5054149698057,0.6410060573207013,0.6616750607175304,0.27883758357760835,0.03571094902814309,Urgent Repair
Vehicle_512,79781,1513,17.727076616093967,0.9012592077965633,0.3110417050569839,0.09349236158398977,0.3651633556780287,Scheduled Maintenance
Vehicle_513,192475,3325,10.448830275137155,0.16392026204694488,0.3200109892470634,0.21087784060735215,0.4791693473954418,Scheduled Maintenance
Vehicle_514,161196,4978,16.90902700177777,0.3814088099031234,0.33949391505994275,0.23872881191114503,0.1864168552101847,Urgent Repair
Vehicle_515,44919,1104,19.114884838616554,0.14086860395086132,0.6801585467588787,0.9176331909217101,0.12019154144553867,No Maintenance Required
Vehicle_516,167319,1950,14.348155596020105,0.624943770407832,0.058133791026828585,0.0781096887511562,0.8703037784998425,Urgent Repair
Vehicle_517,122172,1507,16.124409311778333,0.7288705094885958,0.9291163526913256,0.42741512018770944,0.9394316270997966,No Maintenance Required
Vehicle_518,95758,1449,17.076459680617024,0.9319127325974559,0.22252104417744645,0.532398687226913,0.07880669804540741,Urgent Repair
Vehicle_519,194824,3465,17.675594733449635,0.2788719262609649,0.9996732052420922,0.8986930538021608,0.3490187125424431,No Maintenance Required
Vehicle_520,57573,492,10.92580006785194,0.9502112058654302,0.17152269378718699,0.9976962186612135,0.9582856281444737,Urgent Repair
Vehicle_521,60101,3700,5.768951887639973,0.0632626718206748,0.7715464573123775,0.7533881149198358,0.08316173313246489,No Maintenance Required
Vehicle_522,27646,4702,11.028144068551093,0.6030138633645882,0.22341254492962503,0.9707909905690295,0.6436413728787262,Urgent Repair
Vehicle_523,105185,1228,15.106343446761347,0.057132719343329974,0.08084680164325397,0.7871011325358738,0.9722213709670056,Urgent Repair
Vehicle_524,24049,4508,11.755255786711892,0.8937741877619448,0.8749333243506489,0.9632026409714166,0.9782236685813746,Urgent Repair
Vehicle_525,99116,1307,16.23444726290598,0.5298090570700541,0.8587512591908919,0.7072707259444552,0.47122333090374324,No Maintenance Required
Vehicle_526,98379,3684,10.354736442029958,0.6693483507627961,0.40357039244960136,0.07976342545107107,0.1627491077823806,Scheduled Maintenance
Vehicle_527,69385,1891,14.521162116560443,0.8315739259104525,0.7023961425404268,0.4019201869926765,0.20208431497743884,Scheduled Maintenance
Vehicle_528,127131,2359,7.796297072809619,0.15031062248396876,0.5570659326839171,0.6465972838024704,0.8896013951243946,No Maintenance Required
Vehicle_529,172230,960,16.240541549674354,0.038591561938133845,0.8529561136737488,0.350718509454251,0.9116830043297359,Urgent Repair
Vehicle_530,197489,4390,13.185439532195387,0.8788811459128522,0.3150559693186544,0.2733839181137786,0.6078796438735548,Urgent Repair
Vehicle_531,24289,4687,8.06096582819901,0.3149332274589325,0.5236723999989852,0.577399267133091,0.7661763994699113,No Maintenance Required
Vehicle_532,111226,4059,9.37866760246711,0.12897890792716526,0.48537237120455046,0.9335018767024349,0.7399312514704082,No Maintenance Required
Vehicle_533,101793,2219,16.229130628727486,0.46846123708708653,0.35390582625685874,0.03498187351615356,0.661821597989107,Scheduled Maintenance
Vehicle_534,10823,2222,12.23901853492281,0.5983060756960188,0.8914550645563722,0.7692312035414377,0.8272769548719391,No Maintenance Required
Vehicle_535,192232,173,8.240471605896083,0.030970603422510123,0.16587792466253548,0.7227272780446271,0.6854066230403211,Urgent Repair
Vehicle_536,42975,3208,19.509067855554463,0.2748956582570877,0.14950863952069615,0.9639534253882871,0.5340023057474993,Scheduled Maintenance
Vehicle_537,10540,835,15.726875297253319,0.03279987427689601,0.5769095353227514,0.9307112223325436,0.23695636258815678,No Maintenance Required
Vehicle_538,17364,2466,19.35702248809694,0.42033538919549895,0.657494229984942,0.7622325620441929,0.743888144118619,No Maintenance Required
Vehicle_539,136683,846,11.406575680405147,0.8951000290662443,0.19461925432456517,0.5204087646825987,0.47343786783827446,Urgent Repair
Vehicle_540,28663,4222,12.126505110375806,0.9826524114935692,0.3907174422546241,0.20426755323351986,0.2947916840075093,Urgent Repair
Vehicle_541,52991,4204,18.469328242775287,0.6370475535036275,0.9465638429787437,0.5452357183255744,0.8019462757417753,No Maintenance Required
Vehicle_542,189751,1986,12.87574010368077,0.1616376937845918,0.246617422690674,0.7653519939196538,0.6967136003530283,Urgent Repair
Vehicle_543,105182,2206,15.609183678585007,0.9058493899993058,0.6683607021173941,0.8956692126378931,0.9373395631247,Scheduled Maintenance
Vehicle_544,163049,3857,8.78259316243295,0.5162478232000605,0.7401493936975908,0.7897120092105491,0.16544164001887773,No Maintenance Required
Vehicle_545,95704,1351,11.700897030539608,0.1537493121029181,0.44812869946515954,0.19526693519105398,0.6491892846364932,Scheduled Maintenance
Vehicle_546,50115,4213,6.851747987155327,0.9217266694516614,0.937525986759583,0.5996863142280594,0.24423946808817598,Urgent Repair
Vehicle_547,92007,3190,8.089700538154425,0.757469050723103,0.7366567352187905,0.332173459531357,0.9035829853016417,Urgent Repair
Vehicle_548,192962,3286,5.014151229014466,0.7317052727231516,0.45792457986089785,0.009205667390642991,0.09949941425661568,Urgent Repair
Vehicle_549,198459,2402,5.588975774729904,0.7091807037944047,0.569335201776094,0.20022093578866607,0.6561618064448772,Urgent Repair
Vehicle_550,150143,1982,19.65925734765394,0.20033982109644233,0.6926134434251007,0.11322064993344927,0.7910857215280299,Scheduled Maintenance
Vehicle_551,191347,2771,8.635305427051435,0.21100669170752606,0.5921901804292182,0.8427191235394685,0.3549178403647072,No Maintenance Required
Vehicle_552,12938,414,14.94966064256003,0.688292998427255,0.8786975838260759,0.258506252147812,0.9541380793838092,Scheduled Maintenance
Vehicle_553,167267,4966,17.586495481994174,0.21972275011039688,0.35688866228040117,0.2846979688875555,0.8507306845860373,Urgent Repair
Vehicle_554,92680,2440,13.259906888548464,0.43867169680304885,0.29988574005580493,0.9599365717988843,0.2946182996849034,Urgent Repair
Vehicle_555,5000,996,7.297167501259343,0.7820018255939414,0.2138388894952643,0.37908672304885216,0.007541092715998676,Scheduled Maintenance
Vehicle_556,102042,1427,15.921746560042497,0.783952518097841,0.037782968064595135,0.009585640144394558,0.29665717611806086,Urgent Repair
Vehicle_557,94610,1489,14.003771151493746,0.45326177252585964,0.043013964380055336,0.28384614834613653,0.28131047047074254,Scheduled Maintenance
Vehicle_558,104691,3230,15.968758840210626,0.7921899382752451,0.8700551931092828,0.11929958060181245,0.889964607500909,Urgent Repair
Vehicle_559,39304,4907,16.54619934285631,0.8386217961980568,0.6783931464059073,0.10280856173585395,0.9671211782547475,Scheduled Maintenance
Vehicle_560,70449,390,19.631155515271175,0.6547757512842602,0.6605324154364861,0.07748729013574951,0.07043998597026035,Urgent Repair
Vehicle_561,83986,3039,13.60344920040065,0.22842585230842016,0.614642818934886,0.5932594701753773,0.4712948285333167,No Maintenance Required
Vehicle_562,152836,432,10.124616690359026,0.2740117803855475,0.8492191446941049,0.18934772362985863,0.5483319985297957,Urgent Repair
Vehicle_563,109940,1606,14.726968353503556,0.31484115540873536,0.48026692566562745,0.36124279404101045,0.0929116613297033,Urgent Repair
Vehicle_564,39494,349,6.026610638639392,0.116804107733952,0.8704108285583003,0.8620177161300168,0.37749770913752256,No Maintenance Required
Vehicle_565,4373,188,18.460959774823795,0.2731596203699451,0.35944502618223917,0.42433813979627566,0.3170824173929506,No Maintenance Required
Vehicle_566,144233,408,6.790715170072952,0.20951922431253212,0.9267075043390905,0.9156913500516376,0.5360563543270873,No Maintenance Required
Vehicle_567,98532,4981,9.917642568287274,0.45532874980860216,0.6986569800812401,0.49793805339560626,0.661190899731938,No Maintenance Required
Vehicle_568,93658,1572,17.236180709391814,0.9084375478722649,0.25717713602442727,0.39883661483975574,0.7034851104965666,Urgent Repair
Vehicle_569,124633,3506,13.959685674960678,0.10448031675395808,0.5640849216886251,0.7503889270907016,0.13675502361338754,No Maintenance Required
Vehicle_570,101386,1677,10.904532804161631,0.7202679239473956,0.5330305614882556,0.0731750987680021,0.8129477019446214,Scheduled Maintenance
Vehicle_571,28350,1353,12.10153489062532,0.6872830044131277,0.13789882173033396,0.08947838298241739,0.678542029790759,Urgent Repair
Vehicle_572,94008,1184,17.818210898032703,0.09575419866335766,0.5912429057506141,0.6519737139229607,0.8890749167467196,No Maintenance Required
Vehicle_573,95297,2236,10.100065790898382,0.9225724049058001,0.31478562371695795,0.48694071323924826,0.4493360594354341,Urgent Repair
Vehicle_574,26351,3220,18.04474527218257,0.5684722021568196,0.05234876680960243,0.7904152503192102,0.8938897627221916,Urgent Repair
Vehicle_575,89668,3885,6.322016464650373,0.36372552113568424,0.9486561577065649,0.9162708373435314,0.8657741223560754,No Maintenance Required
Vehicle_576,115585,2201,16.651976558129462,0.7565385834953067,0.6414903690642878,0.38836687767154754,0.4384093323592696,Scheduled Maintenance
Vehicle_577,147377,1287,17.713214495821045,0.25736545840163405,0.876918931870847,0.5964100265846463,0.3811433152929786,No Maintenance Required
Vehicle_578,76353,3785,7.7272647925600815,0.6935098370463204,0.6760560050132531,0.5006966277953099,0.9328120149702568,No Maintenance Required
Vehicle_579,66953,2884,11.455197985583006,0.03971120757224722,0.35698369214011294,0.9816106556424329,0.7151647345384377,No Maintenance Required
Vehicle_580,58458,4310,7.482496619954834,0.839408037609272,0.5126880723288114,0.8310844073565952,0.9282453464380757,Urgent Repair
Vehicle_581,21358,1048,15.599061934913266,0.4481708470213185,0.6757467603471771,0.9117377082773536,0.796974778895813,No Maintenance Required
Vehicle_582,4267,2617,13.030216520924851,0.6366929143579417,0.9602523252014376,0.2543400875776042,0.6092974392914143,Urgent Repair
Vehicle_583,83745,1357,14.529850200624816,0.22123781980668367,0.2536694591216965,0.7725264231625943,0.1158527770037645,Urgent Repair
Vehicle_584,90588,706,7.947304504343167,0.677073712658448,0.8749770586241177,0.2654732249976489,0.2914806725790985,Urgent Repair
Vehicle_585,39513,2710,8.176187930786293,0.7722402758932766,0.9240778052942694,0.2087425334283899,0.9688424070983915,Scheduled Maintenance
Vehicle_586,158164,2261,5.622459882648595,0.47321318688439873,0.6704155146589565,0.9442661596555508,0.31942209871420446,No Maintenance Required
Vehicle_587,12338,1959,9.831013027935946,0.6177269240617943,0.9312666274013378,0.019304416717866646,0.09325486978537079,Scheduled Maintenance
Vehicle_588,132484,3780,13.396169920005125,0.45632592382239856,0.3978785874773685,0.9653887036634297,0.7075533559193198,No Maintenance Required
Vehicle_589,8543,2096,17.869023709959933,0.8940913692578455,0.9530161760404428,0.1492618969888062,0.7340042545436842,Urgent Repair
Vehicle_590,106891,3212,15.00391171188021,0.49786918051431917,0.7027828771659749,0.8194380817932682,0.2854577202871508,No Maintenance Required
Vehicle_591,165568,1190,11.53094485099627,0.8418087090288189,0.0420057674188119,0.2759225530681031,0.29767197934630374,Urgent Repair
Vehicle_592,61692,316,19.296801715912068,0.8013520582702486,0.9068728318190528,0.3507023274307274,0.4688929855087839,Urgent Repair
Vehicle_593,45425,1895,15.788678008637477,0.41050482134835653,0.48447280903319256,0.21675771132198496,0.02178894976225554,Urgent Repair
Vehicle_594,39756,1758,18.95247804293825,0.23008449185747504,0.46032698477783285,0.5855140424810796,0.7893230103611636,No Maintenance Required
Vehicle_595,19888,3680,12.913819599082485,0.406082132559771,0.5664666059796343,0.3480955475078741,0.3170887872741256,Urgent Repair
Vehicle_596,167807,3261,8.883564121897095,0.8262173757752201,0.14938454677122792,0.6573930394946632,0.8537631020019776,Urgent Repair
Vehicle_597,48295,2343,5.79240029547083,0.22763253581939236,0.46916604856739863,0.015647317942065975,0.8026304216000337,Urgent Repair
Vehicle_598,115352,3782,15.891272772257757,0.5244363458577493,0.8311272167177457,0.06437488351503962,0.6614020331187831,Urgent Repair
Vehicle_599,84042,3879,6.819544970083012,0.8060967479607475,0.015482459137515336,0.09966115273124865,0.3248748670992887,Urgent Repair
Vehicle_600,86999,1560,9.541626924079509,0.3534774751283788,0.2729171603243713,0.41899368531023107,0.51631656166117,Scheduled Maintenance
Vehicle_601,18955,525,12.98706361825846,0.6422096370026974,0.00245458644384422,0.8147961726599761,0.444829257597959,Urgent Repair
Vehicle_602,38841,1026,13.466248816696215,0.24563157404881453,0.41571130914984833,0.8881779103783827,0.3388818862486742,No Maintenance Required
Vehicle_603,71640,1257,14.00874795480704,0.10927944536815992,0.7283155104937347,0.24481074006090076,0.8481362893031782,Urgent Repair
Vehicle_604,197582,2010,7.493829955245509,0.7943842250928563,0.7987718291146285,0.574369724239014,0.4835070745776653,No Maintenance Required
Vehicle_605,166983,607,10.696061072324731,0.09896862340870682,0.9451897611270066,0.7683649926926005,0.8327230977971465,No Maintenance Required
Vehicle_606,191103,932,14.2579134067545,0.2713813950795846,0.6085046129707865,0.2888294299196087,0.10521847414182428,Urgent Repair
Vehicle_607,139429,2244,19.54728296950677,0.8551094219974401,0.25462686665289547,0.4090077367362732,0.14102478860033574,Urgent Repair
Vehicle_608,164551,4811,15.91446706549533,0.3464692870786672,0.924147949136699,0.5239742026857139,0.9773203051129767,No Maintenance Required
Vehicle_609,62476,2717,18.839056356409365,0.9730453495141611,0.7753157538803761,0.1348748464080477,0.5877684626060896,Urgent Repair
Vehicle_610,45811,4727,16.433180874712654,0.9797343347738597,0.5744284830031445,0.025982293725780314,0.509769673499049,Urgent Repair
Vehicle_611,168280,4840,13.875754533386006,0.2682760204535567,0.695640215718936,0.15280580931828325,0.5231560631441117,Scheduled Maintenance
Vehicle_612,152222,1660,7.880350537045168,0.04097822224989045,0.9243163550074291,0.6268536212535334,0.21526877403285982,No Maintenance Required
Vehicle_613,72180,3538,15.000284778387696,0.7050632842053791,0.7123940284729217,0.07361826153368167,0.718703949501973,Urgent Repair
Vehicle_614,175358,2504,14.350693489398607,0.4509865026483437,0.368374507584734,0.1896963648501283,0.08478062372975437,Urgent Repair
Vehicle_615,113856,4544,14.037037556858996,0.10075284395957629,0.7130282022890967,0.3378538856953037,0.5733237131030232,Scheduled Maintenance
Vehicle_616,69450,1996,12.346788019823611,0.7075228189780428,0.04027816273538787,0.07787006430636634,0.5707687965859014,Urgent Repair
Vehicle_617,153424,4860,12.929849059839135,0.031174909111921223,0.38641556183058123,0.19169927116163443,0.914188424133511,Urgent Repair
Vehicle_618,187141,4849,10.01663790677156,0.8701966904922421,0.4063230318455793,0.9112697889835111,0.5261828101048603,Urgent Repair
Vehicle_619,112888,2858,12.789690389634547,0.13865252911330372,0.16683823442083467,0.01929913222698476,0.13706269597417953,Scheduled Maintenance
Vehicle_620,111448,3875,7.963338585177174,0.127311878746725,0.023085480551770177,0.6534319241743621,0.5727532592481626,Urgent Repair
Vehicle_621,15397,3586,17.07761596040565,0.17567229796858452,0.13338123663774282,0.3844089309151849,0.09132764436533236,Scheduled Maintenance
Vehicle_622,173627,3852,7.786654320480617,0.9602663584920665,0.6546214957970551,0.6726487394323711,0.20379383529992168,Urgent Repair
Vehicle_623,179031,4227,6.274494348341996,0.693169360253846,0.8022888163636875,0.5886917203634046,0.031108584187416133,No Maintenance Required
Vehicle_624,132800,4749,11.54369039535736,0.8013715354636367,0.9882034927269742,0.22349875435464428,0.5132935824594983,Scheduled Maintenance
